x,y,z
102199.748,111399.851,54.9729047
101459.401,99768.65,7
96271.952,96535.759,7.1
91680.343,101830.676,16
101192.963,111806.421,37.9915619
100952.509,117536.805,9.5
96044.1525,108089.0085,21.0556502
94742.615,114628.898,56.3447698
95612.788,96401.16,15.3
100961.901,107326.331,230.569291
96749.943,118097.172,43.4444413
103273.361,116461.253,60.0801797
93444.793,97291.661,19.7001851
96237.476,100989.437,33.4901307
91916.524,97110.222,37.1409026
96823.024,118120.424,31.9804497
90309.163,98738.276,33.9166352
97985.981,93293.681,16.4
98956.516,93445.83,14
98709.284,108090.458,48.2811259
100020.124,109361.642,15
97161.762,95928.721,232.1412826
100890.1011,103717.6995,181.070439
98177.495,107571.53,88.6775326
91547.2124,107365.1397,15
101522.38,99043.913,10.6
102234.101,109277.863,20.9769875
97472.852,116767.892,63.8969356
91408.782,97089.605,23.1164751
99383.3266,109379.3222,79.1890565
105178.565,115539.072,12
96323.9,115420.333,127.9217989
91412.234,109952.353,14.5
89496.736,99177.584,17
92234.59731315,89168.18732924,17
103150.573,106049.786,7
91388.124,109979.691,45.4169396
94684.7106,105314.7079,27.2476842
96759.204,115702.272,31.4995669
102267.276,105131.533,30.7366113
98920.812,108087.057,146.3429403
95234.687,89482.876,69.1100766
104427.132,117215.877,13
91431.0488,107380.2248,17
96844.094,95151.815,7.6
98116.372,92600.757,35.5721333
100239.298,109610.426,15
100084.514,111742.098,128.5057864
97868.705,93444.515,17.6826376
102478.978,107294.111,34.5
95572.815,93319.77,49.8817384
101380.516,104819.447,60.2516819
95928.798,100909.935,11
103783.543,119142.986,67.7188347
101959.017,108466.323,17
101685.788,115789.841,28.3902763
98649.984,94842.491,17
101426.184,99037.673,13
97099.278,106265.069,34.4548619
96974.695,95553.378,12
97277.105,91567.747,175.2351633
98983.346,108503.301,45.5046399
99466.194,113344.337,8
98636.637,105256.213,22.3279798
96549.274,108352.889,31.7488275
100924.526,105779.913,52.440487
105412.193,111508.608,52.8104035
102922.989,117277.839,41.830551
99690.22,113209.146,162.0421104
104376.274,117746.567,3.8
90528.936,101193.023,157.7653588
100682.837,111155.802,41.6523675
99728.487,106539.818,172.4383625
91831.95193846,95356.43900345,17
98669.235,107609.752,40.5658126
95773.616,105990.304,8.2
85230.5329,101631.1488,8.6
102059.995,113685.3,15.5
101936.188,103186.914,115.0674885
90349.1444,105067.792,15
94739.506,102555.394,32.1539031
97036.416,90420.349,39.1622187
95588.05,93294.221,16.5
99435.912,97449.592,11
96264.4153,117959.0624,36.2329504
95934.425,113137.86,84.0482768
85089.978,101501.472,40.4026226
96941.062,94892.53,14
92055.733,100220.394,12
104965.67,120062.3738,59.901628
95094.154,106448.982,31.0993321
93683.114,100086.857,11
87737.514,102743.7376,34.9172168
94584.8748,108498.3798,7
96601.262,94849.928,37.9110191
94779.062,98162.874,49.9753679
104627.45,115845.176,74.9603661
94318.348,94389.732,23.0942282
97241.519,108098.737,9
97110.5498,101077.5433,62.0087964
103116.774,113091.718,16
95835.332,115267.375,40.9624831
101846.989,115978.389,177.137687
91024.859,111085.129,20.3128084
104108.051,121209.935,46.8589135
97734.301,93649.288,31.1543625
98382.619,104450.183,41.676513
101481.539,99830.32,12
92351.342,104641.224,7
100956.523,117529.855,26.0491112
97468.118,118160.133,9
96040.809,88504.033,7.2
96089.862,113672.362,10
99714.947,106823.251,8.3
98648.79299999,117837.102,13
92603.217,113899.982,51.2743465
96208.7,92177.996,15
103734.999,115413.037,25.8166759
95519.865,101794.023,19.7001851
104180.283,116519.533,15
99779.9441,114003.8418,72.3435958
94447.668,112286.616,13
98635.753,94967.562,15
92098.048,102690.329,47.1325356
97381.25,106704.745,14
99633.813,106357.888,213.1872092
102681.494,109428.349,68.5694272
99956.993,113845.875,131.4801778
96394.179,101744.127,9.5
88907.679,99055.241,13
92803.69,98046.799,14
89986.633,102338.936,58.5989084
97640.014,94791.02,98.5464343
90791.576,99407.242,28.6670963
97097.428,116395.248,20.6910878
105618.525,112733.63,83.7425914
104627.92,124140.57,68.4573075
100340.18,97137.193,84.771521
95147.41,89609.09,16
99444.817,93795.015,106.6258532
92492.246,110178.308,46.8220482
87143.0721,100481.096,7
93818.872,109332.778,68.1726331
104022.858,122567.371,63.849559
99411.332,106055.872,22.1080563
90786.778,99030.183,29.0766262
105516.691,113373.958,138.5065107
103256.492,108291.707,46.56
93296.924,97518.051,52.7192568
99964.386,112889.225,20.894187
99833.328,116052.787,17
95951.523,109127.006,9
97464.133,95879.891,31.3826791
91780.004,90670.148,14
95101.537,114338.817,45.6854819
92705.798,102629.593,16.8
94813.483,116954.471,9.2
97715.748,116477.745,12
97747.9,93694.241,24.5319295
97611.184,100544.108,33.0343984
93991.126,109363.596,61.0810663
96708.134,118041.779,17.6382375
101965.611,119038.271,34.6302287
95416.31,93264.48,15.5
97485.614,91419.372,17.6382375
98090.136,115017.628,55.9031111
101052.448,100242.824,32.1938089
97027.234,95419.352,42.2649731
90564.048,98657.534,10
94472.4892,114210.1181,18.6052272
92158.968,104917.854,30.4050333
102670.899,114071.768,21.8820372
92668.217,102000.967,22.5144973
91566.6556,105427.1585,14
94289.304,114131.845,106.806482
100288.792,103128.913,24.5569122
106012.116,111860.723,20
92156.056,110064.464,94.4991185
101879.094,103157.638,143.9628132
98983.5855,97790.1757,11
89958.233,100143.012,9.4
100271.398,115519.8,46.5460531
97889.242,93753.294,44.055411
97251.129,94840.214,31.1769145
101968.532,111441.643,40.4928436
93534.894,113334.48,16.2
96422.008,90055.539,22.3832057
97824.108,111565.416,14
94678.259,101517.074,18.7117025
97867.26,90419.6133,16
95885.897,101313.318,32.5756137
104410.97,114103.756,15.8
89108.763,101680.773,10.3
91324.414,103440.762,83.1646763
99530.62,113454.182,81.9249661
96062.079,109482.681,23.6992856
101492.051,99043.864,9
103611.531,107799.953,15.5
96495.978,114253.148,34.5916078
99625.25,116192.59,25.3276815
99625.549,94558.306,21.8903751
102583.356,110381.375,14.5
94195.023,104346.398,12
97651.56,94027.766,16.5
99430.947,103445.422,14
87055.244,100608.864,28.503662
101471.753,99067.768,18.2307269
94034.845,95756.419,12
102172.706,115902.154,197.7606513
93181.031,102543.585,15.7
97019.4,95676.783,13
99419.968,98104.023,42.5618688
101443.283,99743.89,35.7017213
92841.143,113703.105,59.283682400000004
100261.482,99575.379,9
103800.41,115176.861,29.6565832
98381.67,94185.981,13
101845.606,100691.815,38.770766
104984.038,113068.666,27.5749139
100659.406,111668.713,138.2201531
84829.7782,102967.6462,16
100973.886,103443.059,90.2454365
96780.156,105531.02,13.8
100303.179,110928.735,28.7597902
91629.535,90554.023,7
95877.471,115166.964,17
99549.93,106719.769,87.5764345
102352.366,105156.676,25.24292
91377.394,105508.642,36.0429408
101685.008,110179.624,48.8023628
99487.093,112348.195,13
91756.658,110605.771,23.7147555
96578.887,114075.448,9
91099.464,105522.079,27.2132433
100569.881,111665.587,163.1083198
98991.768,97786.761,40.7778019
99697.645,113224.839,25.2426878
97919.531,107074.292,131.2726662
97944.8,93610.266,16
100368.199,115369.425,14
92707.171,103496.412,26.5013088
98974.978,111322.104,21.0467647
102121.3,116958.79,93.9036494
91011.996,98254.892,14
92051.378,103776.83,14.5
96336.515,113103.19,81.6980054
92031.762,97346.561,16.7
93036.684,101777.789,44.1529141
97042.549,114255.632,39.2012537
97545.955,93969.803,32.9022696
92600.956,94756.857,12
98574.5113,116860.8936,7
100888.849,101600.98,43.5798312
101864.72,103130.997,9
96961.979,95632.598,8
96573.49,95533.195,7
100486.202,111881.275,56.6630201
99531.863,113445.094,13
101378.004,106264.952,23.5180698
106563.286,116327.608,8
104107.425,115840.804,56.0043507
105665.23,112701.534,185.9762062
100991.088,117557.035,12
101705.211,111522.46,68.8452767
99425.277,105394.858,29.7826978
104099.626,114928.328,171.3690676
105169.371,112161.916,17
101007.049,117384.03,82.850885
102326.522,117843.331,152.5363584
102137.965,115274.094,42.9929918
101509.368,99029.021,31.9526932
90407.507,96375.045,26.8036694
97557.19,115514.4,15.5
103051.246,115324.945,15
99400.723,103957.49,57.0154793
93973.167,99825.806,27.221848
94003.2352,105914.9518,14
96264.457,108773.5,16.2
104889.615,113002.482,10
105185.004,110065.431,253.4114408
94822.835,99983.921,31.0993321
95817.7495,100700.2207,17
95622.058,101101.937,13
97426.66,94370.55,16
94890.43,89593.21,11
99898.7435,114319.3398,208.4841927
103122.694,106056.487,22.8
100952.896,117539.342,10
92099.931,98698.936,31.55365
101550.513,102768.153,12.5
95437.611,89482.132,42.8855721
99153.641,115566.179,39.394513
94988.07,101915.847,16
103008.968,113924.627,10.3
89090.296,102849.727,23.7368206
95420.679,100590.289,29.2526233
96778.299,118152.047,9.6
97031.716,116992.784,31.0366317
105586.293,114658.716,4.6
98803.94,93963.652,36.9863601
97235.027,104651.678,16
92838.124,106386.545,15.5
99911.978,113814.991,28.8675417
100722.259,110451.881,78.3922078
91496.743,97132.869,49.2734031
103088.701,118653.713,42.773409
97672.861,109008.075,9
101407.936,111786.091,16
93177.52,105784.44,22.2849798
98528.98,105602.053,57.3474763
98257.346,104858.271,34.1066906
104478.434,110107.689,115.1059141
100129.693,97946.133,76.5420321
97908.934,93427.66,27.7893944
93958.706,106219.746,73.5141572
97401.96,104920.999,69.5862049
90018.714,98663.442,28.227086
91365.7366,106938.6868,24.7556926
94565.552,109509.207,68.3320553
99632.212,116180.835,12.2
94373.805,107726.342,28.354579
102437.2619,106849.4326,17
94057.177,114260.274,106.806482
97447.1,94347.8,16.2
97856.615,110973.296,36.850002
91533.901,94926.801,10
89570.417,103622.438,14
97043.334,110460.531,23.0315887
94871.183,115852.744,20.3468435
92639.7039,95829.3569,7
96855.627,95198.332,12.6
95901.424,118182.908,11.2
101625.801,103198.843,116.1718251
94174.5637,108647.7473,11
87007.6444,103785.3918,10
101491.186,112428.506,58.1505326
101561.488,100755.839,178.471622
96950.404,116926.483,20.9247693
95451.083,114510.187,23.3256371
104725.172,122213.971,247.0442586
105079.3455,117102.1115,31.0397327
104614.823,110245.199,100.9827573
95729.829,100968.296,15.5
98713.829,94776.856,16
93412.72,102790.993,34.9715554
101112.645,100738.445,13
94098.6562,112619.4634,10
95628.645,106623.568,24.5449334
103054.244,117453.404,32.5906614
101413.226,112348.663,67.7677176
100255.92,112068.392,78.3699242
100970.428,117552.699,20.6666979
104124.0831,108771.3018,79.1890565
96176.0948,107917.9012,88.6478953
103621.218,109986.17,5.5
86121.414,102385.083,22.1807471
98262.279,104639.366,27.9175272
99574.522,113458.382,55.1387341
102649.675,110492.496,16.8
99680.241,114222.175,11
92935.669,105347.182,32.1539031
97963.821,93351.052,48.1227946
96136.461,114732.313,41.830551
93592.961,103144.132,22.7183209
97528.445,91382.132,26.9353961
101354.8556,103091.8383,83.7589876
91160.598,102132.535,47.4997904
101265.435,116890.376,28.4118896
92735.179,104235.917,36.8576952
103875.349,113910.406,23.3551579
95594.3192,101040.1673,10
91043.287,94751.436,8.6
103168.105,118557.608,23.6782116
95185.675,89570.335,10
99738.599,116175.999,46.8622461
103676.462,118525.185,55.9486307
97200.624,95912.211,10
101212.976,114039.415,41.240836
96620.5338,114934.0063,70.8507672
94823.626,89632.899,7
95579.01,104959.177,157.74095
88717.322,103792.284,21.262425
104142.8062,122362.265,11.5
91444.445,97289.438,12
98209.633,117074.55,17.5367349
98111.645,91539.018,8.7
98115.798,92686.204,37.9151656
105542.662,115457.809,27.3081583
97724.573,93644.179,11
96295.7518,117292.3172,16.5
105569.033,111400.354,153.2182389
100840.201,107645.725,78.0972496
94032.1633,86421.4065,13
89505.98,101869.823,17
96363.8844,105467.9938,30.9427563
94988.319,114366.355,32.0711861
98010.609,110779.746,35.9494238
105087.908,110753.479,69.897745
100326.269,113009.891,96.5622519
92208.54,100857.923,22.8029498
103437.712,114988.241,13.7
104997.435,117879.419,8.2
105278.443,113148.224,28.503662
93038.106,103141.724,40.6049864
98409.698,106616.891,17
91894.684,100642.094,29.9111542
100635.162,110534.45,79.8698715
97367.81,94392.24,16
95230.219,114625.735,98.8803256
101899.4,103057.668,7.5
103792.652,115030.974,12
102361.366,114619.475,15
96576.685,105944.867,31.7388565
104775.117,116726.011,34.5916078
98801.585,111875.97,15
91969.282,104363.81,7
90600.118,97982.957,13
97735.084,93644.411,23.793537
98462.462,113398.985,21.0467647
104800.1347,111591.1517,10
105745.009,113863.55,20.3659266
102344.973,124957.33,88.4593165
101778.454,102864.515,40.5351131
100778.884,103489.959,58.302507
101750.909,105860.675,76.406
99301.568,97924.644,43.6205105
85125.127,101749.055,43.3683258
100212.002,111875.794,117.4880688
97004.597,95754.596,22.7113078
95169.9523,91297.3937,7
102930.481,108183.006,31.0397327
99286.833,93482.63,10
94442.447,108701.77,8
96677.25,118041.94,13
94315.313,100509.059,38.9051521
96060.233,112272.08,46.8473117
90961.755,99464.988,19.9720779
94818.892,107234.63,148.2541272
91545.132,99873.674,7
99655.146,113234.414,8.4
100390.217,102390.425,68.5672047
100222.983,111336.062,101.4923992
103954.89,122663.464,21.3953363
90602.664,101646.756,25.3052101
94776.293,114643.542,25.0055495
97072.02,93891.735,27.8951487
97152.221,97411.802,20.209
98275.972,112080.44,39.0515702
96823.122,115521.212,26.6224987
90258.726,97726.184,19.8293179
102402.796,105164.837,10
98041.923,99055.642,60.0133189
95229.282,89619.199,53.3355293
98523.8772,103287.882,54.962407
96251.027,115196.796,25.9650003
104251.877,110665.308,9.7
101332.394,117095.88,40.4281691
95284.868,112737.247,155.4375199
100813.858,107362.516,25.8102288
99560.574,113462.744,19.5587308
95923.941,101295.166,35.8331751
101916.952,111843.613,64.3238932
91451.48449828,90426.09253457,10
94312.239,101770.166,28.1431216
99414.122,110277.079,58.0888295
96104.071,110535.169,21.1858438
85821.82,101017.7602,18.6052272
101144.098,105179.366,8.7
98065.381,110955.698,34.3632032
101885.962,103061.713,43.7284469
94708.421,102785.789,35.5885141
100657.608,110902.069,27.887054
97058.658,115681.426,20.0127301
93312.38,96631.351,14
97055.677,99780.872,30.9239332
87347.234,102412.728,26.4010919
90123.037,98337.978,24.7679238
104716.969,122214.295,4.4
96768.223,118187.053,17.6382375
103598.29,119004.44,20.7941411
98353.885,107221.205,151.4741359
99733.694,113964.778,51.3943327
97108.311,103365.187,7
95826.244,118233.758,14.7
87875.23630589,104519.81761701,17
98793.561,115548.522,29.9177411
91717.923,100254.94,31.0993321
105882.224,115394.101,7.5
97806.496,95178.053,47.6621146
97637.301,105664.306,40.0997342
100331.314,111725.075,44.7704257
93042.5,97097.669,26.953609
96167.226,93213.96,17
96226.852,108933.606,14.7
101895.341,103101.282,10
93249.7463,109114.2798,19.8293179
95304.382,89305.801,23.793537
96573.866,117677.334,22.2315155
105197.929,111643.61,29.9345676
90557.149,101159.045,225.3790791
96447.166,117955.598,283.2935771
103670.465,108258.389,87.714132
99562.312,113492.914,36.092096
91680.3295,105235.0299,17.3826279
90008.354,98102.446,17
95630.29,93640.11,7
94855.126,89662.632,7
106181.791,114098.305,113.8784053
95301.623,106611.25,59.3121163
95764.119,113850.066,84.1460205
99389.582,94236.539,14.8
95881.937,88239.892,50.4511069
88940.893,98222.35,17
102000.653,103092.541,17
101274.565,112466.528,14
97576.192,116696.737,43.0312558
102745.291,117769.819,24.4317103
93906.405,97137.705,14.2
89528.297,100009.063,14.7
101455.89,99023.189,12
95603.348,96298.868,11.2
101394.045,117606.558,56.2222889
104951.222,114129.195,19.7989899
95252.539,105503.856,9.1
105048.566,112065.583,18.1678571
105308.661,113843.481,17
104299.509,115912.08,19.3835109
102159.916,107153.247,14
93902.72,108473.478,12
92703.936,98240.013,7
98649.418,106856.047,33.8048438
94093.494,105362.207,33.6354028
95495.966,113576.666,157.6949639
99561.118,112310.597,26.8036694
104575.804,115764.468,33.5972426
90582.02,100118.985,19.8293179
92250.8,89315.47,17
96526.54,93753.35,7
98524.32,110125.672,61.9769103
100394.609,114104.465,20.7284795
89292.099,98875.597,16
91396.447,108026.21,26.8146494
101910.186,103080.588,7.2
99597.466,105955.094,50.5848008
105783.607,111964.314,28.1444682
98585.091,106784.781,21.198251
97070.077,95548.757,14.5
101496.934,98925.782,17
89675.309,101337.396,11
103955.094,122739.386,108.1458224
94225.276,94452.268,22.6103175
99104.542,92394.109,207.4501873
86997.967,105099.409,16
105284,117713.452,48.07178
90891.0529,100717.4723,13
92597.801,103914.622,17.3440236
97900.014,93528.389,13
99469.485,111417.688,83.7569609
104671.978,124476.824,90.4070187
96434.003,101641.962,25.51491
97726.202,93643.542,31.1543625
105975.656,114162.731,35.619337
98366.18296009,114911.79630618,17
98009.15,93297.31,16
104585.296,110299.539,15.2
101360.942,99615.208,17
99548.578,113457.594,41.7494418
97691.392,99130.056,28.240449
101034.54,103684.571,74
101227.941,113639.907,10
103320.132,114357.557,31.9044315
104732.381,122209.334,19.8873753
97435.741,101954.4,76.5095113
96885.271,95046.365,17.434468
96170.176,107023.099,53.5415105
104183.187,117498.171,12
91187.298,105839.406,15
93953.7387,107588.509,14
97958.418,110722.195,64.0957066
87113.944,103455.091,17
97166.375,112294.302,20.2725603
95374.262,89362.283,29.2749932
101996.695,113640.761,24.564507
94241.3266,109901.9668,93.0131946
91509.60614016,90465.16921708,16
101912.491,103158.305,10.7
91851.695,90637.865,18.6052272
105726.743,118374.452,17
98133.032,97669.609,30.0850831
96258.325,88503.01,21.262425
102049.37,112665.754,36.8178934
92119.762,97954.588,22.4350281
104943.464,109858.382,12.8
86266.85,100531.365,7
103366.8822,108146.7221,31.0397327
94071.532,108305.928,44.5690831
90663.6702,98841.0161,14
97031.693,118295.255,9.1
94868.049,114468.23,20.6370971
97523.168,112846.718,75.6766603
95047.277,115820.804,54.7392177
99333.028,102520.615,55.9031111
102554.339,112381.497,39.47625
91235.295,101961.776,48.0641438
97930.622,112971.428,39.8547701
97606.8,88090.44,8.1
98929.508,111000.676,31.0397327
98684.375,90972.812,27.3460903
91812.942,101684.472,7
105601.486,110003.429,106.8170783
104941.263,110106.481,20.2783003
98182.24,110854.899,63.6413076
93015.778,100926.5,150.7932335
103554.288,115073.723,26.7936915
95186.833,112342.474,12
103056.055,110719.761,36.972606999999996
93456.547,97274.992,33.7440364
97681.651,96073.058,17.5730856
89853.4882,101601.7306,17
97126.116,97395.259,17
101505.071,99830.375,249.2723019
96923.572,112854.725,19.7430471
99574.189,113494.127,17
91610.894,104890.345,30.2965711
93821.6613,106196.0968,34.9172168
90946.864,96709.7651,11
104008.94,111192.865,17.8246321
97089.116,95584.018,21.0556502
100439.626,113114.306,98.9685182
92828.52,103939.472,35.7852358
95575.362,111627.667,63.3743251
96999.1535,111328.7418,16
104063.498,123461.403,19.0352732
95668.266,93461.57,7
105038.292,112089.042,10.5
97643.819,87921.82,19.6299092
97967.81,106606.842,69.0265503
98585.315,100386.798,52.8645424
99236.91,105430.537,31.5959713
100198.0119,104263.6576,17.3826279
99672.836,113427.014,55.5879909
104411.629,117321.019,17
103281.635,117304.556,31.5959713
104456.386,123025.17,17.1423568
103803.471,110861.071,12
100936.808,109486.352,9.5
94224.42,94490.409,17
103411.21,117258.913,9
100692.938,106649.459,109.3660044
97750.934,91720.507,130.1197317
90872.874,101703.311,7.1
101347.443,100144.886,127.5282933
99274.622,106255.605,13
104193.598,111881.551,33.5341123
97075.304,95584.362,13
101670.703,113215.564,42.9411895
103907.109,119825.216,37.5251372
102545.174,107897.807,82.875
101318.167,100172.762,7
92795.8912,105039.1353,14
104758.735,111483.18,43.6381603
95940.298,113346.019,8
101905.193,103104.942,16.2
92232.8,89206.48,17
93327.653,104267.487,113.304464
96606.433,105733.88,45.2792971
100126.77,98083.85,7
91270.876,101569.784,7.5
95276.991,113906.045,58.9092219
99242,97631.289,8
94494.854,95111.96,17
94814.252,85980.14,8.7
97304.328,95770.922,52.5234094
101344.878,98804.3,7
93897.269,104078.294,8
93557.936,111918.182,84.9945302
101401.393,112300.956,18.9581215
104763.775,114397.716,13.4
93089.351,103972.081,31.9804497
98132.598,104728.112,25.5708028
105226.336,116956.129,15
96974.16,90386.868,13
96972.396,95673.885,7.1
102410.348,115243.731,127.9453799
100143.68,97987.04,25.9986318
103142.663,106053.644,7.5
99538.452,107890.415,19.2589322
90905.610999990007,102138.57499999,17
101322.183,103706.863,18.6052272
100120.38,99754.115,46.9426595
90740.0055,103324.9442,10
99623.0391,100484.45,40.2637063
105716.411,118376.877,13
93695.898,93985.755,26.2137203
96574.09,117958.475,48.2182233
93785.7794,105672.1213,31.0397327
92169.339,104921.43,11.2
98583.657,92526.853,7
94393.3217,97584.7376,8
95082.148,107866.993,23.1300547
95627.535,105533.659,13
94262.877,108402.547,14
92313.502,99867.525,40.2637063
99307.537,112261.925,35.3455331
91561.538,105449.72,15.5
96638.096,93096.583,94.7906076
97910.803,106876.769,33.690141
103697.411,108259.292,10
103543.216,117196.688,12.5
97491.669,113662,58.9648473
93634,107805.406,33.4851373
95927.571,106047.608,25.3249297
99461.473,113376.677,13.4
94054.182,109761.954,21.1839299
99592.494,106285.793,152.2926595
106056.854,116778.942,43.9184443
100673.861,102335.8,13
101254.827,111840.328,21.4639549
92844.525,99906.627,19.9710016
98022.064,95537.847,7
101290.076,112232.177,17.5730856
96684.4872,105112.7187,46.0461419
98805.313,106097.084,20.3597586
99643.016,93249.706,19.4380309
98516.601,107881.762,28.6839937
98528.163,107913.589,11.5
105139.979,118051.392,37.2112564
96853.956,95168.665,7.5
92860.082,113686.981,63.6813667
92295.472,103509.9,24.8727816
97917.184,106681.15,42.6333633
97519.4926,112999.9686,13
96449.451,117948.006,69.0268852
87308.1392,101042.7964,7
98170.13,92428.32,7
95156.776,101552.169,10.8
102461.639,118005.794,30.0748006
94231.652,114135.514,99.5808184
104663.987,124435.185,40.9529947
85322.89,103071.734,18.6052272
90868.814,105901.669,8
88477.3705,101594.2445,16.2
97014.1,118249.048,27.9175272
97591.198,91502.866,205.3305596
95778.69,97839.23,57.4446431
97565.28481504,117200.52012656,40.2637063
102438.669,105108.788,21.2886276
98010.713,93244.25,22.3267538
93442.56,114294.1711,18.6052272
98447.292,104147.613,5.7
98657.387,107840.7,61.4852916
104290.565,115464.624,84.4704803
90571.291,99350.842,38.8366249
97737.403,91704.366,130.5413645
98434.344,106042.412,39.3205804
99787.0739,114231.2642,51.673997
95023.007,112921.682,12
98793.317,107516.186,84.0098177
94072.347,107589.074,17
90266.3801,104983.4512,54.962407
94866.2415,115928.155,40.2637063
101256.435,111818.776,24.5319295
99190.696,95763.744,15
98661.372,93345.228,10.2
104136.376,117754.907,17
93299.262,110690.606,10
99569.509,113464.929,14
93059.463,102693.534,11
99083.119,103402.499,16
85082.643,101517.98,36.8789
98715.986,94682.845,16
91435.635,101040.954,11.5
91337.438,100987.942,16.2
100355.981,111708.009,46.268375
89278.1051486,97499.88575946,15.3
102789.271,112208.765,16
94000.799,95778.426,35.5522347
91922.229,99886.853,22.7749974
96651.758,100422.894,33.6787986
87400.22,100530.297,20.9378079
100738.038,102349.385,14.2
103124.5555,111713.1827,10.5
103938.124,120053.282,44.9213616
103293.365,111871.136,34.8684542
94353.076,115642.33,53.1833523
95358.028,89348.689,13
103834.108,108200.534,88.7499913
100406.438,113754.911,30.9189836
96875.317,118313.074,44.7293924
103728.017,122445.361,10
94032.596,95762.593,23.4307808
102624.53,114437.164,16.5
103142.839,118986.47,13
103328.096,111573.015,34.6064684
101821.67,103131.898,27.3962839
93931.17,100256.281,12.8
99348.075,103399.138,66.9702146
104268.143,122363.663,11.8
94450.685,99783.399,117.6195569
100102.207,109599.254,16
99229.795,106830.471,92.0354003
102148.164,104871.51,15.3
90867.068,99062.927,10
104721.941,114695.727,29.7579186
90392.9,104931.174,84.570306
100810.988,106173.563,16.2
96853.072,118308.829,9.6
101345.016,99532.854,8.7
100872.3746,113785.5171,17.3826279
100560.749,111647.037,13
86432.4933,101024.2691,7
101447.342,99118.527,9.5
99923.773,113035.058,28.5448383
98847.628,108238.835,10
92192.395,101654.27,20.7848054
96249.0042,100578.0062,16
96815.33,103600.367,17
101891.978,103012.967,351.5239512
95761.833,99611.499,66.7261308
93516.387,110735.174,8.7
103805.099,118549.865,14
100607.622,113022.8,29.9193603
104400.721,116617.963,19.0120689
96816.239,109242.811,14.9
103787.572,113415.751,29.1578369
98249.08,110744.994,14.5
99924.72,110304.803,17.5367349
95429.2,115057.578,69.604145
98683.441,94738.585,11
99060.735,109911.748,31.4740799
99530.366,113456.138,40.1818527
103425.898,119061.701,24.3925002
99942.407,98439.904,14
88908.696,100687.47,18.4931801
93129.468,96569.387,113.9643668
94229.376,115817.665,35.1952879
100111.297,112332.898,44.5690831
97637.526,94107.892,11
103539.947,114368.719,30.6649119
99669.23,113233.384,8
96368.215,108786.869,35.2053006
99536.513,113437.61,18.4752086
102718.093,105856.682,12
96936.256,118322.097,7.3
101854.118,103216.32,65.9413287
104525.258,122228.19,27.362429
94500.125,94396.532,38.7010178
101282.119,112205.26,35.1531364
89613.216,102019.24,45.734796
97167.9744,99855.8996,10
102358.435,123980.857,59.6430696
103280.711,124536.741,67.2250266
100100.035,110397.411,10
99332.79,109267.231,35.781783
97941.386,93573.064,37.1313075
95213.011,89432.334,92.9683397
101475.497,108919.29,12
98846.91899999,111337.09,12
104776.477,115740.134,17.1437506
96046.251,114927.62,14
101891.502,103080.973,67.570594
90328.762,98849.927,25.4540069
97993.185,97794.928,17
88877.155,99053.19,111.6210309
96654.7937,101680.4548,10
96879.643,118297.417,15.4
91198.44,90671.91,7
97575.712,94207.744,31.7488275
95810.814,89398.43,12.3
103293.839,113707.147,17
99068.427,116693.489,21.2659343
101195.132,111643.867,27.9223703
95583.575,93333.925,13
101086.243,112514.45,15.5
98763.164,107857.356,31.6871625
96653.676,105695.001,19.7738362
93919.6467,97157.8008,17
87496.075,104381.439,31.9804497
91849.032,101265.345,27.3513627
95297.501,113642.635,61.0280479
101297.9254,111858.0303,7
91119.044,97952.948,30.0066594
103469.26,112021.127,22.2849798
101583.237,99101.355,32.6677114
99347.687,93755.367,20.3597586
91765.265,109757.863,29.6827808
96532.674,105659.901,34.1165681
99975.875,103266.656,146.4984253
99524.991,106870.352,21.5301237
98957.574,106619.795,11.8
101871.908,103181.966,7
99137.133,109051.514,54.962407
99100.303,110709.044,21.262425
102067.635,113830.427,12.2
104967.566,114992.962,23.5180698
97938.977,93362.485,17.6326981
93677.221,103160.366,11
97088.087,114294.687,50.655363
100969.506,117545.891,10
97715.827,94047.865,37.7082159
99364.35,115350.228,227.2839298
97890.28,114733.238,8
99229.274,96034.32,20.3856222
101327.12,99556.74,14.5
102699.891,107723.918,109.7572052
96073.506,109464.77,66.0399505
97074.083,93886.423,18.6690253
100702.688,102403.997,45.2012521
102749.294,110538.982,62.0043338
91886.848,100842.786,15.9
94311.98,112846.192,10
101882.162,103177.754,25.598174
94638.421,92435.888,58.0894038
100490.419,114142.783,51.1211922
100150.266,97962.05,21.0556502
102145.125,115195.026,23.3018911
94917.482,89645.157,69.7378718
96262.262,117964.18,9.4
95222.424,89494.769,37.3053428
95760.525,95892.719,13
101845.245,105113.557,26.5882087
99541.825,106858.866,25.9089766
97090.6941,99807.8908,11.2658965
100187.208,111740.984,40.7304369
97984.4994,113744.0501,7
105754.434,109939.062,26.7880366
99690.83,98366.13,15
103593.189,116318.902,3.8
103042.732,106052.913,45.9351437
94158.958,102360.894,28.22118
99947.612,113850.475,185.9762062
97944.204,93481.879,26.3539826
97417.984,89719.762,45.7847446
92188.747,101203.942,69.5342714
99674.258,113418.098,63.9608994
98801.967,93957.526,24.2759676
101061.131,111909.77,41.5659785
94975.421,112475.136,42.9381397
102038.486,107829.464,18.36
94224.884,94491.039,53.0181341
97457.064,96002.5,47.9795174
84997.371,101667.477,10
92740.294,101175.541,19.4380309
